Timestamp,Latitude,Longitude
5/2/2025 21:06,36.898.563,27.290.510
5/2/2025 21:06,36.898.560,27.290.512
5/2/2025 21:06,36.898.560,27.290.512
5/2/2025 21:06,36.898.560,27.290.512
5/2/2025 21:06,36.898.560,27.290.504
5/2/2025 21:06,36.898.563,27.290.512
5/2/2025 21:06,36.898.560,27.290.510
5/2/2025 21:06,36.898.560,27.290.512
5/2/2025 21:06,36.898.560,27.290.512
5/2/2025 21:06,36.898.548,27.290.514
5/2/2025 21:06,36.898.548,27.290.524
5/2/2025 21:06,36.898.548,27.290.522
5/2/2025 21:06,36.898.540,27.290.514
5/2/2025 21:06,36.898.540,27.290.514
5/2/2025 21:06,36.898.537,27.290.525
5/2/2025 21:06,36.898.533,27.290.533
5/2/2025 21:06,36.898.529,27.290.533
5/2/2025 21:06,36.898.537,27.290.545
5/2/2025 21:06,36.898.537,27.290.545
5/2/2025 21:06,36.898.521,27.290.564
5/2/2025 21:06,36.898.521,27.290.573
5/2/2025 21:07,36.898.521,27.290.583
5/2/2025 21:07,36.898.525,27.290.590
5/2/2025 21:07,36.898.525,27.290.590
5/2/2025 21:07,36.898.525,27.290.602
5/2/2025 21:07,36.898.525,27.290.606
5/2/2025 21:07,36.898.525,27.290.606
5/2/2025 21:07,36.898.525,27.290.609
5/2/2025 21:07,36.898.525,27.290.609
5/2/2025 21:07,36.898.533,27.290.627
5/2/2025 21:07,36.898.537,27.290.632
5/2/2025 21:07,36.898.529,27.290.634
5/2/2025 21:07,36.898.529,27.290.634
5/2/2025 21:07,36.898.537,27.290.636
5/2/2025 21:07,36.898.533,27.290.644
5/2/2025 21:07,36.898.537,27.290.642
5/2/2025 21:07,36.898.537,27.290.646
5/2/2025 21:07,36.898.537,27.290.646
5/2/2025 21:07,36.898.537,27.290.657
5/2/2025 21:07,36.898.540,27.290.655
5/2/2025 21:07,36.898.540,27.290.659
5/2/2025 21:07,36.898.540,27.290.667
5/2/2025 21:07,36.898.540,27.290.667
5/2/2025 21:07,36.898.521,27.290.611
5/2/2025 21:07,36.898.514,27.290.588
5/2/2025 21:07,36.898.518,27.290.581
5/2/2025 21:07,36.898.518,27.290.583
5/2/2025 21:07,36.898.518,27.290.583
5/2/2025 21:07,36.898.521,27.290.600
5/2/2025 21:07,36.898.525,27.290.602
5/2/2025 21:07,36.898.525,27.290.598
5/2/2025 21:07,36.898.529,27.290.600
5/2/2025 21:07,36.898.529,27.290.600
5/2/2025 21:07,36.898.525,27.290.590
5/2/2025 21:07,36.898.533,27.290.596
5/2/2025 21:07,36.898.529,27.290.602
5/2/2025 21:07,36.898.525,27.290.598
5/2/2025 21:07,36.898.525,27.290.598
5/2/2025 21:07,36.898.521,27.290.596
5/2/2025 21:07,36.898.521,27.290.598
5/2/2025 21:07,36.898.518,27.290.596
5/2/2025 21:07,36.898.518,27.290.598
5/2/2025 21:07,36.898.518,27.290.598
5/2/2025 21:07,36.898.510,27.290.609
5/2/2025 21:07,36.898.506,27.290.611
5/2/2025 21:07,36.898.506,27.290.613
5/2/2025 21:07,36.898.502,27.290.609
5/2/2025 21:07,36.898.502,27.290.609
5/2/2025 21:07,36.898.502,27.290.611
5/2/2025 21:07,36.898.499,27.290.615
5/2/2025 21:07,36.898.499,27.290.615
5/2/2025 21:08,36.898.499,27.290.615
5/2/2025 21:08,36.898.495,27.290.617
5/2/2025 21:08,36.898.495,27.290.615
5/2/2025 21:08,36.898.499,27.290.615
5/2/2025 21:08,36.898.499,27.290.615
5/2/2025 21:08,36.898.499,27.290.615
5/2/2025 21:08,36.898.525,27.290.661
5/2/2025 21:08,36.898.525,27.290.661
5/2/2025 21:08,36.898.525,27.290.663
5/2/2025 21:08,36.898.521,27.290.667
5/2/2025 21:08,36.898.521,27.290.667
5/2/2025 21:08,36.898.525,27.290.655
5/2/2025 21:08,36.898.525,27.290.653
5/2/2025 21:08,36.898.525,27.290.655
5/2/2025 21:08,36.898.529,27.290.655
5/2/2025 21:08,36.898.529,27.290.655
5/2/2025 21:08,36.898.537,27.290.667
5/2/2025 21:08,36.898.537,27.290.665
5/2/2025 21:08,36.898.540,27.290.663
5/2/2025 21:08,36.898.540,27.290.665
5/2/2025 21:08,36.898.540,27.290.665
5/2/2025 21:08,36.898.544,27.290.659
5/2/2025 21:08,36.898.544,27.290.655
5/2/2025 21:08,36.898.548,27.290.655
5/2/2025 21:08,36.898.548,27.290.653
5/2/2025 21:08,36.898.548,27.290.653
5/2/2025 21:08,36.898.552,27.290.655
5/2/2025 21:08,36.898.552,27.290.655
5/2/2025 21:08,36.898.548,27.290.663
5/2/2025 21:08,36.898.548,27.290.663
5/2/2025 21:08,36.898.548,27.290.663
5/2/2025 21:08,36.898.529,27.290.661
5/2/2025 21:08,36.898.525,27.290.667
5/2/2025 21:08,36.898.525,27.290.672
5/2/2025 21:08,36.898.529,27.290.678
5/2/2025 21:08,36.898.529,27.290.678
5/2/2025 21:08,36.898.518,27.290.699
5/2/2025 21:08,36.898.518,27.290.703
5/2/2025 21:08,36.898.533,27.290.709
5/2/2025 21:08,36.898.533,27.290.709
5/2/2025 21:08,36.898.540,27.290.701
5/2/2025 21:08,36.898.537,27.290.695
5/2/2025 21:08,36.898.537,27.290.689
5/2/2025 21:08,36.898.537,27.290.688
5/2/2025 21:08,36.898.537,27.290.688
5/2/2025 21:08,36.898.533,27.290.678
5/2/2025 21:08,36.898.537,27.290.663
5/2/2025 21:08,36.898.537,27.290.661
5/2/2025 21:08,36.898.537,27.290.659
5/2/2025 21:08,36.898.537,27.290.659
5/2/2025 21:09,36.898.544,27.290.670
5/2/2025 21:09,36.898.540,27.290.676
5/2/2025 21:09,36.898.537,27.290.680
5/2/2025 21:09,36.898.537,27.290.674
5/2/2025 21:09,36.898.537,27.290.674
5/2/2025 21:09,36.898.533,27.290.676
5/2/2025 21:09,36.898.533,27.290.674
5/2/2025 21:09,36.898.537,27.290.674
5/2/2025 21:09,36.898.544,27.290.674
5/2/2025 21:09,36.898.544,27.290.674
5/2/2025 21:09,36.898.560,27.290.674
5/2/2025 21:09,36.898.563,27.290.678
5/2/2025 21:09,36.898.567,27.290.678
5/2/2025 21:09,36.898.567,27.290.678
5/2/2025 21:09,36.898.571,27.290.688
5/2/2025 21:09,36.898.571,27.290.689
5/2/2025 21:09,36.898.571,27.290.699
5/2/2025 21:09,36.898.571,27.290.701
5/2/2025 21:09,36.898.571,27.290.697
5/2/2025 21:09,36.898.575,27.290.705
5/2/2025 21:09,36.898.575,27.290.703
5/2/2025 21:09,36.898.579,27.290.697
5/2/2025 21:09,36.898.582,27.290.701
5/2/2025 21:09,36.898.582,27.290.701
5/2/2025 21:09,36.898.602,27.290.731
5/2/2025 21:09,36.898.605,27.290.733
5/2/2025 21:09,36.898.602,27.290.737
5/2/2025 21:09,36.898.598,27.290.737
5/2/2025 21:09,36.898.598,27.290.737
5/2/2025 21:09,36.898.590,27.290.741
5/2/2025 21:09,36.898.586,27.290.737
5/2/2025 21:09,36.898.590,27.290.737
5/2/2025 21:09,36.898.590,27.290.730
5/2/2025 21:09,36.898.590,27.290.730
5/2/2025 21:09,36.898.586,27.290.722
5/2/2025 21:09,36.898.586,27.290.724
5/2/2025 21:09,36.898.586,27.290.726
5/2/2025 21:09,36.898.582,27.290.730
5/2/2025 21:09,36.898.582,27.290.730
5/2/2025 21:09,36.898.579,27.290.716
5/2/2025 21:09,36.898.579,27.290.703
5/2/2025 21:09,36.898.579,27.290.705
5/2/2025 21:09,36.898.579,27.290.701
5/2/2025 21:09,36.898.579,27.290.701
5/2/2025 21:09,36.898.575,27.290.691
5/2/2025 21:09,36.898.579,27.290.689
5/2/2025 21:09,36.898.579,27.290.689
5/2/2025 21:09,36.898.575,27.290.689
5/2/2025 21:09,36.898.575,27.290.689
5/2/2025 21:09,36.898.575,27.290.689
5/2/2025 21:10,36.898.575,27.290.688
5/2/2025 21:10,36.898.579,27.290.682
5/2/2025 21:10,36.898.579,27.290.676
5/2/2025 21:10,36.898.579,27.290.676
5/2/2025 21:10,36.898.575,27.290.678
5/2/2025 21:10,36.898.571,27.290.668
5/2/2025 21:10,36.898.563,27.290.663
5/2/2025 21:10,36.898.563,27.290.663
5/2/2025 21:10,36.898.544,27.290.642
5/2/2025 21:10,36.898.544,27.290.644
5/2/2025 21:10,36.898.540,27.290.653
5/2/2025 21:10,36.898.544,27.290.651
5/2/2025 21:10,36.898.544,27.290.651
5/2/2025 21:10,36.898.540,27.290.646
5/2/2025 21:10,36.898.544,27.290.649
5/2/2025 21:10,36.898.544,27.290.648
5/2/2025 21:10,36.898.544,27.290.646
5/2/2025 21:10,36.898.544,27.290.646
5/2/2025 21:10,36.898.544,27.290.640
5/2/2025 21:10,36.898.540,27.290.640
5/2/2025 21:10,36.898.563,27.290.670
5/2/2025 21:10,36.898.563,27.290.672
5/2/2025 21:10,36.898.563,27.290.672
5/2/2025 21:10,36.898.563,27.290.657
5/2/2025 21:10,36.898.567,27.290.655
5/2/2025 21:10,36.898.567,27.290.659
5/2/2025 21:10,36.898.563,27.290.661
5/2/2025 21:10,36.898.563,27.290.661
5/2/2025 21:10,36.898.560,27.290.663
5/2/2025 21:10,36.898.563,27.290.665
5/2/2025 21:10,36.898.563,27.290.668
5/2/2025 21:10,36.898.563,27.290.667
5/2/2025 21:10,36.898.563,27.290.667
5/2/2025 21:10,36.898.563,27.290.657
5/2/2025 21:10,36.898.563,27.290.655
5/2/2025 21:10,36.898.560,27.290.653
5/2/2025 21:10,36.898.560,27.290.653
5/2/2025 21:10,36.898.560,27.290.653
5/2/2025 21:10,36.898.556,27.290.653
5/2/2025 21:10,36.898.556,27.290.657
5/2/2025 21:10,36.898.556,27.290.657
5/2/2025 21:10,36.898.556,27.290.659
5/2/2025 21:10,36.898.556,27.290.659
5/2/2025 21:10,36.898.556,27.290.668
5/2/2025 21:10,36.898.552,27.290.674
5/2/2025 21:10,36.898.552,27.290.672
5/2/2025 21:10,36.898.552,27.290.670
5/2/2025 21:10,36.898.552,27.290.670
5/2/2025 21:10,36.898.552,27.290.674
5/2/2025 21:11,36.898.560,27.290.691
5/2/2025 21:11,36.898.560,27.290.689
5/2/2025 21:11,36.898.560,27.290.689
5/2/2025 21:11,36.898.560,27.290.697
5/2/2025 21:11,36.898.556,27.290.693
5/2/2025 21:11,36.898.560,27.290.688
5/2/2025 21:11,36.898.560,27.290.686
5/2/2025 21:11,36.898.560,27.290.686
5/2/2025 21:11,36.898.560,27.290.665
5/2/2025 21:11,36.898.560,27.290.661
5/2/2025 21:11,36.898.563,27.290.651
5/2/2025 21:11,36.898.560,27.290.649
5/2/2025 21:11,36.898.560,27.290.649
5/2/2025 21:11,36.898.560,27.290.646
5/2/2025 21:11,36.898.560,27.290.642
5/2/2025 21:11,36.898.560,27.290.634
5/2/2025 21:11,36.898.563,27.290.627
5/2/2025 21:11,36.898.563,27.290.627
5/2/2025 21:11,36.898.560,27.290.611
5/2/2025 21:11,36.898.560,27.290.615
5/2/2025 21:11,36.898.560,27.290.619
5/2/2025 21:11,36.898.563,27.290.621
5/2/2025 21:11,36.898.563,27.290.621
5/2/2025 21:11,36.898.552,27.290.621
5/2/2025 21:11,36.898.548,27.290.619
5/2/2025 21:11,36.898.544,27.290.619
5/2/2025 21:11,36.898.544,27.290.634
5/2/2025 21:11,36.898.544,27.290.634
5/2/2025 21:11,36.898.544,27.290.623
5/2/2025 21:11,36.898.540,27.290.623
5/2/2025 21:11,36.898.544,27.290.627
5/2/2025 21:11,36.898.548,27.290.634
5/2/2025 21:11,36.898.548,27.290.634
5/2/2025 21:11,36.898.563,27.290.653
5/2/2025 21:11,36.898.563,27.290.653
5/2/2025 21:11,36.898.560,27.290.653
5/2/2025 21:11,36.898.560,27.290.653
5/2/2025 21:11,36.898.560,27.290.653
5/2/2025 21:11,36.898.556,27.290.644
5/2/2025 21:11,36.898.575,27.290.676
5/2/2025 21:11,36.898.586,27.290.699
5/2/2025 21:11,36.898.582,27.290.701
5/2/2025 21:11,36.898.579,27.290.686
5/2/2025 21:11,36.898.575,27.290.682
5/2/2025 21:11,36.898.582,27.290.686
5/2/2025 21:11,36.898.582,27.290.680
5/2/2025 21:11,36.898.582,27.290.680
5/2/2025 21:11,36.898.571,27.290.678
5/2/2025 21:11,36.898.567,27.290.674
5/2/2025 21:11,36.898.563,27.290.682
5/2/2025 21:12,36.898.560,27.290.684
5/2/2025 21:12,36.898.560,27.290.684
5/2/2025 21:12,36.898.556,27.290.676
5/2/2025 21:12,36.898.556,27.290.674
5/2/2025 21:12,36.898.552,27.290.674
5/2/2025 21:12,36.898.548,27.290.676
5/2/2025 21:12,36.898.548,27.290.676
5/2/2025 21:12,36.898.544,27.290.661
5/2/2025 21:12,36.898.544,27.290.659
5/2/2025 21:12,36.898.540,27.290.661
5/2/2025 21:12,36.898.537,27.290.665
5/2/2025 21:12,36.898.537,27.290.665
5/2/2025 21:12,36.898.537,27.290.653
5/2/2025 21:12,36.898.537,27.290.648
5/2/2025 21:12,36.898.537,27.290.640
5/2/2025 21:12,36.898.537,27.290.634
5/2/2025 21:12,36.898.537,27.290.634
5/2/2025 21:12,36.898.540,27.290.630
5/2/2025 21:12,36.898.540,27.290.627
5/2/2025 21:12,36.898.540,27.290.627
5/2/2025 21:12,36.898.540,27.290.621
5/2/2025 21:12,36.898.540,27.290.621
5/2/2025 21:12,36.898.544,27.290.630
5/2/2025 21:12,36.898.552,27.290.634
5/2/2025 21:12,36.898.548,27.290.625
5/2/2025 21:12,36.898.544,27.290.621
5/2/2025 21:12,36.898.540,27.290.627
5/2/2025 21:12,36.898.540,27.290.627
5/2/2025 21:12,36.898.537,27.290.627
5/2/2025 21:12,36.898.537,27.290.627
5/2/2025 21:12,36.898.537,27.290.627
5/2/2025 21:12,36.898.537,27.290.632
5/2/2025 21:12,36.898.537,27.290.634
5/2/2025 21:12,36.898.537,27.290.636
5/2/2025 21:12,36.898.537,27.290.634
5/2/2025 21:12,36.898.533,27.290.640
5/2/2025 21:12,36.898.525,27.290.632
5/2/2025 21:12,36.898.525,27.290.640
5/2/2025 21:12,36.898.525,27.290.642
5/2/2025 21:12,36.898.525,27.290.644
5/2/2025 21:12,36.898.525,27.290.644
5/2/2025 21:12,36.898.533,27.290.644
5/2/2025 21:12,36.898.529,27.290.648
5/2/2025 21:12,36.898.529,27.290.648
5/2/2025 21:12,36.898.529,27.290.653
5/2/2025 21:12,36.898.529,27.290.653
5/2/2025 21:12,36.898.529,27.290.657
5/2/2025 21:12,36.898.525,27.290.655
5/2/2025 21:12,36.898.525,27.290.657
5/2/2025 21:12,36.898.525,27.290.661
5/2/2025 21:13,36.898.525,27.290.661
5/2/2025 21:13,36.898.518,27.290.665
5/2/2025 21:13,36.898.518,27.290.663
5/2/2025 21:13,36.898.518,27.290.657
5/2/2025 21:13,36.898.518,27.290.649
5/2/2025 21:13,36.898.518,27.290.649
5/2/2025 21:13,36.898.518,27.290.644
5/2/2025 21:13,36.898.514,27.290.646
5/2/2025 21:13,36.898.510,27.290.651
5/2/2025 21:13,36.898.510,27.290.649
5/2/2025 21:13,36.898.510,27.290.649
5/2/2025 21:13,36.898.514,27.290.638
5/2/2025 21:13,36.898.514,27.290.623
5/2/2025 21:13,36.898.514,27.290.621
5/2/2025 21:13,36.898.514,27.290.621
5/2/2025 21:13,36.898.514,27.290.621
5/2/2025 21:13,36.898.510,27.290.621
5/2/2025 21:13,36.898.510,27.290.623
5/2/2025 21:13,36.898.510,27.290.623
5/2/2025 21:13,36.898.510,27.290.623
5/2/2025 21:13,36.898.510,27.290.623
5/2/2025 21:13,36.898.510,27.290.623
5/2/2025 21:13,36.898.510,27.290.627
5/2/2025 21:13,36.898.518,27.290.625
5/2/2025 21:13,36.898.506,27.290.609
5/2/2025 21:13,36.898.506,27.290.609
5/2/2025 21:13,36.898.495,27.290.596
5/2/2025 21:13,36.898.491,27.290.604
5/2/2025 21:13,36.898.495,27.290.598
5/2/2025 21:13,36.898.495,27.290.598
5/2/2025 21:13,36.898.499,27.290.583
5/2/2025 21:13,36.898.499,27.290.579
5/2/2025 21:13,36.898.499,27.290.575
5/2/2025 21:13,36.898.502,27.290.585
5/2/2025 21:13,36.898.502,27.290.585
5/2/2025 21:13,36.898.506,27.290.588
5/2/2025 21:13,36.898.506,27.290.586
5/2/2025 21:13,36.898.506,27.290.583
5/2/2025 21:13,36.898.510,27.290.581
5/2/2025 21:13,36.898.510,27.290.581
5/2/2025 21:13,36.898.514,27.290.586
5/2/2025 21:13,36.898.514,27.290.585
5/2/2025 21:13,36.898.514,27.290.588
5/2/2025 21:13,36.898.514,27.290.586
5/2/2025 21:13,36.898.514,27.290.586
5/2/2025 21:13,36.898.514,27.290.590
5/2/2025 21:13,36.898.514,27.290.588
5/2/2025 21:13,36.898.514,27.290.588
5/2/2025 21:13,36.898.514,27.290.585
5/2/2025 21:13,36.898.514,27.290.585
5/2/2025 21:14,36.898.518,27.290.579
5/2/2025 21:14,36.898.518,27.290.579
5/2/2025 21:14,36.898.518,27.290.579
5/2/2025 21:14,36.898.518,27.290.579
5/2/2025 21:14,36.898.518,27.290.579
5/2/2025 21:14,36.898.525,27.290.575
5/2/2025 21:14,36.898.525,27.290.573
5/2/2025 21:14,36.898.525,27.290.571
5/2/2025 21:14,36.898.533,27.290.573
5/2/2025 21:14,36.898.533,27.290.573
5/2/2025 21:14,36.898.540,27.290.567
5/2/2025 21:14,36.898.540,27.290.565
5/2/2025 21:14,36.898.544,27.290.565
5/2/2025 21:14,36.898.544,27.290.560
5/2/2025 21:14,36.898.544,27.290.560
5/2/2025 21:14,36.898.544,27.290.565
5/2/2025 21:14,36.898.544,27.290.565
5/2/2025 21:14,36.898.544,27.290.567
5/2/2025 21:14,36.898.544,27.290.573
5/2/2025 21:14,36.898.544,27.290.573
5/2/2025 21:14,36.898.544,27.290.579
5/2/2025 21:14,36.898.544,27.290.581
5/2/2025 21:14,36.898.544,27.290.585
5/2/2025 21:14,36.898.544,27.290.585
5/2/2025 21:14,36.898.552,27.290.585
5/2/2025 21:14,36.898.560,27.290.588
5/2/2025 21:14,36.898.563,27.290.590
5/2/2025 21:14,36.898.563,27.290.594
5/2/2025 21:14,36.898.563,27.290.594
5/2/2025 21:14,36.898.560,27.290.594
5/2/2025 21:14,36.898.556,27.290.594
5/2/2025 21:14,36.898.556,27.290.598
5/2/2025 21:14,36.898.556,27.290.598
5/2/2025 21:14,36.898.556,27.290.598
5/2/2025 21:14,36.898.552,27.290.606
5/2/2025 21:14,36.898.552,27.290.607
5/2/2025 21:14,36.898.548,27.290.611
5/2/2025 21:14,36.898.548,27.290.615
5/2/2025 21:14,36.898.548,27.290.615
5/2/2025 21:14,36.898.548,27.290.613
5/2/2025 21:14,36.898.552,27.290.613
5/2/2025 21:14,36.898.548,27.290.617
5/2/2025 21:14,36.898.548,27.290.611
5/2/2025 21:14,36.898.548,27.290.611
5/2/2025 21:14,36.898.552,27.290.611
5/2/2025 21:14,36.898.548,27.290.613
5/2/2025 21:14,36.898.544,27.290.617
5/2/2025 21:14,36.898.548,27.290.613
5/2/2025 21:14,36.898.548,27.290.613
5/2/2025 21:14,36.898.544,27.290.609
5/2/2025 21:15,36.898.544,27.290.604
5/2/2025 21:15,36.898.544,27.290.594
5/2/2025 21:15,36.898.544,27.290.588
5/2/2025 21:15,36.898.544,27.290.588
5/2/2025 21:15,36.898.537,27.290.592
5/2/2025 21:15,36.898.537,27.290.590
5/2/2025 21:15,36.898.537,27.290.590
5/2/2025 21:15,36.898.537,27.290.590
5/2/2025 21:15,36.898.529,27.290.583
5/2/2025 21:15,36.898.537,27.290.586
5/2/2025 21:15,36.898.540,27.290.585
5/2/2025 21:15,36.898.540,27.290.586
5/2/2025 21:15,36.898.540,27.290.586
5/2/2025 21:15,36.898.544,27.290.586
5/2/2025 21:15,36.898.548,27.290.590
5/2/2025 21:15,36.898.548,27.290.585
5/2/2025 21:15,36.898.552,27.290.583
5/2/2025 21:15,36.898.552,27.290.583
5/2/2025 21:15,36.898.548,27.290.596
5/2/2025 21:15,36.898.548,27.290.594
5/2/2025 21:15,36.898.548,27.290.598
5/2/2025 21:15,36.898.548,27.290.606
5/2/2025 21:15,36.898.548,27.290.606
5/2/2025 21:15,36.898.552,27.290.611
5/2/2025 21:15,36.898.552,27.290.609
5/2/2025 21:15,36.898.556,27.290.607
5/2/2025 21:15,36.898.556,27.290.609
5/2/2025 21:15,36.898.556,27.290.609
5/2/2025 21:15,36.898.556,27.290.604
5/2/2025 21:15,36.898.556,27.290.607
5/2/2025 21:15,36.898.556,27.290.609
5/2/2025 21:15,36.898.560,27.290.604
5/2/2025 21:15,36.898.560,27.290.604
5/2/2025 21:15,36.898.556,27.290.607
5/2/2025 21:15,36.898.556,27.290.609
5/2/2025 21:15,36.898.556,27.290.609
5/2/2025 21:15,36.898.560,27.290.600
5/2/2025 21:15,36.898.560,27.290.598
5/2/2025 21:15,36.898.560,27.290.594
5/2/2025 21:15,36.898.560,27.290.594
5/2/2025 21:15,36.898.560,27.290.594
5/2/2025 21:15,36.898.556,27.290.594
5/2/2025 21:15,36.898.556,27.290.594
5/2/2025 21:15,36.898.556,27.290.592
5/2/2025 21:15,36.898.556,27.290.588
5/2/2025 21:15,36.898.556,27.290.588
5/2/2025 21:15,36.898.552,27.290.592
5/2/2025 21:16,36.898.548,27.290.600
5/2/2025 21:16,36.898.548,27.290.602
5/2/2025 21:16,36.898.548,27.290.602
5/2/2025 21:16,36.898.548,27.290.598
5/2/2025 21:16,36.898.548,27.290.596
5/2/2025 21:16,36.898.544,27.290.598
5/2/2025 21:16,36.898.544,27.290.598
5/2/2025 21:16,36.898.544,27.290.598
5/2/2025 21:16,36.898.540,27.290.596
5/2/2025 21:16,36.898.540,27.290.586
5/2/2025 21:16,36.898.537,27.290.590
