Timestamp,Latitude,Longitude
5/2/2025 21:25,36.898.743,27.291.170
5/2/2025 21:25,36.898.746,27.291.178
5/2/2025 21:25,36.898.750,27.291.185
5/2/2025 21:25,36.898.750,27.291.185
5/2/2025 21:25,36.898.750,27.291.185
5/2/2025 21:25,36.898.766,27.291.208
5/2/2025 21:25,36.898.766,27.291.210
5/2/2025 21:25,36.898.769,27.291.216
5/2/2025 21:26,36.898.769,27.291.216
5/2/2025 21:26,36.898.781,27.291.224
5/2/2025 21:26,36.898.785,27.291.233
5/2/2025 21:26,36.898.788,27.291.233
5/2/2025 21:26,36.898.792,27.291.235
5/2/2025 21:26,36.898.792,27.291.235
5/2/2025 21:26,36.898.792,27.291.235
5/2/2025 21:26,36.898.811,27.291.250
5/2/2025 21:26,36.898.815,27.291.254
5/2/2025 21:26,36.898.819,27.291.260
5/2/2025 21:26,36.898.819,27.291.260
5/2/2025 21:26,36.898.830,27.291.265
5/2/2025 21:26,36.898.834,27.291.267
5/2/2025 21:26,36.898.842,27.291.262
5/2/2025 21:26,36.898.846,27.291.260
5/2/2025 21:26,36.898.846,27.291.260
5/2/2025 21:26,36.898.869,27.291.258
5/2/2025 21:26,36.898.872,27.291.252
5/2/2025 21:26,36.898.880,27.291.250
5/2/2025 21:26,36.898.888,27.291.246
5/2/2025 21:26,36.898.888,27.291.246
5/2/2025 21:26,36.898.914,27.291.245
5/2/2025 21:26,36.898.922,27.291.243
5/2/2025 21:26,36.898.933,27.291.245
5/2/2025 21:26,36.898.945,27.291.237
5/2/2025 21:26,36.898.945,27.291.237
5/2/2025 21:26,36.898.975,27.291.231
5/2/2025 21:26,36.898.979,27.291.218
5/2/2025 21:26,36.898.991,27.291.212
5/2/2025 21:26,36.898.994,27.291.204
5/2/2025 21:26,36.898.994,27.291.204
5/2/2025 21:26,36.899.017,27.291.203
5/2/2025 21:26,36.899.025,27.291.193
5/2/2025 21:26,36.899.033,27.291.191
5/2/2025 21:26,36.899.033,27.291.191
5/2/2025 21:26,36.899.033,27.291.191
5/2/2025 21:26,36.899.063,27.291.193
5/2/2025 21:26,36.899.071,27.291.195
5/2/2025 21:26,36.899.078,27.291.193
5/2/2025 21:26,36.899.078,27.291.193
5/2/2025 21:26,36.899.078,27.291.193
5/2/2025 21:26,36.899.113,27.291.178
5/2/2025 21:26,36.899.120,27.291.178
5/2/2025 21:26,36.899.128,27.291.172
5/2/2025 21:26,36.899.128,27.291.172
5/2/2025 21:26,36.899.128,27.291.172
5/2/2025 21:26,36.899.158,27.291.170
5/2/2025 21:26,36.899.170,27.291.157
5/2/2025 21:26,36.899.178,27.291.157
5/2/2025 21:26,36.899.178,27.291.157
5/2/2025 21:27,36.899.200,27.291.151
5/2/2025 21:27,36.899.204,27.291.153
5/2/2025 21:27,36.899.212,27.291.151
5/2/2025 21:27,36.899.220,27.291.147
5/2/2025 21:27,36.899.220,27.291.147
5/2/2025 21:27,36.899.235,27.291.138
5/2/2025 21:27,36.899.242,27.291.134
5/2/2025 21:27,36.899.250,27.291.128
5/2/2025 21:27,36.899.258,27.291.124
5/2/2025 21:27,36.899.258,27.291.124
5/2/2025 21:27,36.899.273,27.291.134
5/2/2025 21:27,36.899.277,27.291.119
5/2/2025 21:27,36.899.281,27.291.107
5/2/2025 21:27,36.899.292,27.291.105
5/2/2025 21:27,36.899.292,27.291.105
5/2/2025 21:27,36.899.311,27.291.080
5/2/2025 21:27,36.899.319,27.291.075
5/2/2025 21:27,36.899.323,27.291.067
5/2/2025 21:27,36.899.330,27.291.065
5/2/2025 21:27,36.899.330,27.291.065
5/2/2025 21:27,36.899.342,27.291.033
5/2/2025 21:27,36.899.349,27.291.029
5/2/2025 21:27,36.899.357,27.291.023
5/2/2025 21:27,36.899.368,27.291.014
5/2/2025 21:27,36.899.368,27.291.014
5/2/2025 21:27,36.899.391,27.290.985
5/2/2025 21:27,36.899.395,27.290.979
5/2/2025 21:27,36.899.403,27.290.987
5/2/2025 21:27,36.899.403,27.290.987
5/2/2025 21:27,36.899.403,27.290.987
5/2/2025 21:27,36.899.429,27.290.974
5/2/2025 21:27,36.899.433,27.290.970
5/2/2025 21:27,36.899.441,27.290.966
5/2/2025 21:27,36.899.448,27.290.960
5/2/2025 21:27,36.899.448,27.290.960
5/2/2025 21:27,36.899.467,27.290.937
5/2/2025 21:27,36.899.471,27.290.937
5/2/2025 21:27,36.899.479,27.290.937
5/2/2025 21:27,36.899.479,27.290.937
5/2/2025 21:27,36.899.479,27.290.937
5/2/2025 21:27,36.899.506,27.290.941
5/2/2025 21:27,36.899.517,27.290.947
5/2/2025 21:27,36.899.521,27.290.949
5/2/2025 21:27,36.899.521,27.290.949
5/2/2025 21:27,36.899.521,27.290.949
5/2/2025 21:27,36.899.540,27.290.953
5/2/2025 21:27,36.899.544,27.290.953
5/2/2025 21:27,36.899.548,27.290.953
5/2/2025 21:27,36.899.548,27.290.953
5/2/2025 21:27,36.899.567,27.290.960
5/2/2025 21:28,36.899.570,27.290.964
5/2/2025 21:28,36.899.574,27.290.970
5/2/2025 21:28,36.899.578,27.290.976
5/2/2025 21:28,36.899.578,27.290.976
5/2/2025 21:28,36.899.593,27.290.991
5/2/2025 21:28,36.899.597,27.290.993
5/2/2025 21:28,36.899.601,27.290.995
5/2/2025 21:28,36.899.609,27.290.997
5/2/2025 21:28,36.899.609,27.290.997
5/2/2025 21:28,36.899.624,27.291.000
5/2/2025 21:28,36.899.628,27.290.998
5/2/2025 21:28,36.899.632,27.290.987
5/2/2025 21:28,36.899.635,27.290.991
5/2/2025 21:28,36.899.635,27.290.991
5/2/2025 21:28,36.899.654,27.290.998
5/2/2025 21:28,36.899.658,27.291.000
5/2/2025 21:28,36.899.662,27.291.000
5/2/2025 21:28,36.899.670,27.291.000
5/2/2025 21:28,36.899.670,27.291.000
5/2/2025 21:28,36.899.685,27.290.993
5/2/2025 21:28,36.899.693,27.290.987
5/2/2025 21:28,36.899.696,27.290.985
5/2/2025 21:28,36.899.700,27.290.981
5/2/2025 21:28,36.899.700,27.290.981
5/2/2025 21:28,36.899.712,27.290.972
5/2/2025 21:28,36.899.715,27.290.970
5/2/2025 21:28,36.899.719,27.290.964
5/2/2025 21:28,36.899.727,27.290.956
5/2/2025 21:28,36.899.727,27.290.956
5/2/2025 21:28,36.899.738,27.290.945
5/2/2025 21:28,36.899.742,27.290.939
5/2/2025 21:28,36.899.742,27.290.936
5/2/2025 21:28,36.899.742,27.290.936
5/2/2025 21:28,36.899.742,27.290.936
5/2/2025 21:28,36.899.761,27.290.903
5/2/2025 21:28,36.899.765,27.290.897
5/2/2025 21:28,36.899.765,27.290.894
5/2/2025 21:28,36.899.769,27.290.888
5/2/2025 21:28,36.899.769,27.290.888
5/2/2025 21:28,36.899.773,27.290.882
5/2/2025 21:28,36.899.776,27.290.878
5/2/2025 21:28,36.899.780,27.290.869
5/2/2025 21:28,36.899.780,27.290.869
5/2/2025 21:28,36.899.796,27.290.848
5/2/2025 21:28,36.899.799,27.290.840
5/2/2025 21:28,36.899.799,27.290.834
5/2/2025 21:28,36.899.803,27.290.831
5/2/2025 21:28,36.899.803,27.290.831
5/2/2025 21:28,36.899.815,27.290.817
5/2/2025 21:29,36.899.818,27.290.812
5/2/2025 21:29,36.899.822,27.290.806
5/2/2025 21:29,36.899.826,27.290.800
5/2/2025 21:29,36.899.826,27.290.800
5/2/2025 21:29,36.899.837,27.290.783
5/2/2025 21:29,36.899.841,27.290.779
5/2/2025 21:29,36.899.845,27.290.773
5/2/2025 21:29,36.899.849,27.290.768
5/2/2025 21:29,36.899.849,27.290.768
5/2/2025 21:29,36.899.860,27.290.762
5/2/2025 21:29,36.899.864,27.290.756
5/2/2025 21:29,36.899.868,27.290.751
5/2/2025 21:29,36.899.872,27.290.743
5/2/2025 21:29,36.899.872,27.290.743
5/2/2025 21:29,36.899.887,27.290.730
5/2/2025 21:29,36.899.891,27.290.724
5/2/2025 21:29,36.899.895,27.290.720
5/2/2025 21:29,36.899.899,27.290.714
5/2/2025 21:29,36.899.899,27.290.714
5/2/2025 21:29,36.899.910,27.290.703
5/2/2025 21:29,36.899.914,27.290.697
5/2/2025 21:29,36.899.918,27.290.695
5/2/2025 21:29,36.899.921,27.290.689
5/2/2025 21:29,36.899.921,27.290.689
5/2/2025 21:29,36.899.937,27.290.676
5/2/2025 21:29,36.899.937,27.290.674
5/2/2025 21:29,36.899.940,27.290.670
5/2/2025 21:29,36.899.940,27.290.670
5/2/2025 21:29,36.899.940,27.290.670
5/2/2025 21:29,36.899.956,27.290.659
5/2/2025 21:29,36.899.960,27.290.653
5/2/2025 21:29,36.899.963,27.290.651
5/2/2025 21:29,36.899.963,27.290.651
5/2/2025 21:29,36.899.963,27.290.651
5/2/2025 21:29,36.899.975,27.290.630
5/2/2025 21:29,36.899.982,27.290.621
5/2/2025 21:29,36.899.986,27.290.615
5/2/2025 21:29,36.899.986,27.290.615
5/2/2025 21:29,36.899.994,27.290.607
5/2/2025 21:29,36.899.998,27.290.604
5/2/2025 21:29,36.900.002,27.290.598
5/2/2025 21:29,36.900.005,27.290.592
5/2/2025 21:29,36.900.005,27.290.592
5/2/2025 21:29,36.900.005,27.290.592
5/2/2025 21:29,36.900.013,27.290.571
5/2/2025 21:29,36.900.013,27.290.564
5/2/2025 21:29,36.900.013,27.290.558
5/2/2025 21:29,36.900.013,27.290.558
5/2/2025 21:29,36.900.017,27.290.535
5/2/2025 21:29,36.900.021,27.290.524
5/2/2025 21:30,36.900.024,27.290.512
5/2/2025 21:30,36.900.028,27.290.503
5/2/2025 21:30,36.900.028,27.290.503
5/2/2025 21:30,36.900.036,27.290.468
5/2/2025 21:30,36.900.040,27.290.457
5/2/2025 21:30,36.900.040,27.290.445
5/2/2025 21:30,36.900.047,27.290.440
5/2/2025 21:30,36.900.047,27.290.440
5/2/2025 21:30,36.900.066,27.290.413
5/2/2025 21:30,36.900.070,27.290.403
5/2/2025 21:30,36.900.074,27.290.390
5/2/2025 21:30,36.900.074,27.290.382
5/2/2025 21:30,36.900.074,27.290.382
5/2/2025 21:30,36.900.082,27.290.342
5/2/2025 21:30,36.900.085,27.290.329
5/2/2025 21:30,36.900.089,27.290.318
5/2/2025 21:30,36.900.097,27.290.306
5/2/2025 21:30,36.900.097,27.290.306
5/2/2025 21:30,36.900.112,27.290.272
5/2/2025 21:30,36.900.124,27.290.258
5/2/2025 21:30,36.900.131,27.290.243
5/2/2025 21:30,36.900.143,27.290.230
5/2/2025 21:30,36.900.143,27.290.230
5/2/2025 21:30,36.900.169,27.290.197
5/2/2025 21:30,36.900.181,27.290.188
5/2/2025 21:30,36.900.188,27.290.180
5/2/2025 21:30,36.900.200,27.290.171
5/2/2025 21:30,36.900.200,27.290.171
5/2/2025 21:30,36.900.227,27.290.159
5/2/2025 21:30,36.900.238,27.290.155
5/2/2025 21:30,36.900.249,27.290.150
5/2/2025 21:30,36.900.249,27.290.150
5/2/2025 21:30,36.900.249,27.290.150
5/2/2025 21:30,36.900.295,27.290.136
5/2/2025 21:30,36.900.311,27.290.131
5/2/2025 21:30,36.900.326,27.290.125
5/2/2025 21:30,36.900.345,27.290.121
5/2/2025 21:30,36.900.345,27.290.121
5/2/2025 21:30,36.900.391,27.290.127
5/2/2025 21:30,36.900.410,27.290.133
5/2/2025 21:30,36.900.421,27.290.142
5/2/2025 21:30,36.900.421,27.290.142
5/2/2025 21:30,36.900.471,27.290.174
5/2/2025 21:30,36.900.486,27.290.186
5/2/2025 21:30,36.900.505,27.290.201
5/2/2025 21:30,36.900.528,27.290.201
5/2/2025 21:30,36.900.528,27.290.201
5/2/2025 21:30,36.900.528,27.290.201
5/2/2025 21:30,36.900.620,27.290.216
5/2/2025 21:30,36.900.646,27.290.218
5/2/2025 21:31,36.900.665,27.290.241
5/2/2025 21:31,36.900.665,27.290.241
5/2/2025 21:31,36.900.745,27.290.268
5/2/2025 21:31,36.900.768,27.290.279
5/2/2025 21:31,36.900.795,27.290.289
5/2/2025 21:31,36.900.822,27.290.298
5/2/2025 21:31,36.900.822,27.290.298
5/2/2025 21:31,36.900.909,27.290.337
5/2/2025 21:31,36.900.932,27.290.354
5/2/2025 21:31,36.900.963,27.290.367
5/2/2025 21:31,36.900.990,27.290.380
5/2/2025 21:31,36.900.990,27.290.380
5/2/2025 21:31,36.901.085,27.290.403
5/2/2025 21:31,36.901.123,27.290.426
5/2/2025 21:31,36.901.157,27.290.438
5/2/2025 21:31,36.901.188,27.290.451
5/2/2025 21:31,36.901.188,27.290.451
5/2/2025 21:31,36.901.287,27.290.499
5/2/2025 21:31,36.901.321,27.290.508
5/2/2025 21:31,36.901.352,27.290.527
5/2/2025 21:31,36.901.382,27.290.546
5/2/2025 21:31,36.901.382,27.290.546
5/2/2025 21:31,36.901.478,27.290.600
5/2/2025 21:31,36.901.508,27.290.615
5/2/2025 21:31,36.901.543,27.290.638
5/2/2025 21:31,36.901.581,27.290.655
5/2/2025 21:31,36.901.581,27.290.655
5/2/2025 21:31,36.901.691,27.290.703
5/2/2025 21:31,36.901.730,27.290.720
5/2/2025 21:31,36.901.768,27.290.735
5/2/2025 21:31,36.901.806,27.290.756
5/2/2025 21:31,36.901.806,27.290.756
5/2/2025 21:31,36.901.932,27.290.800
5/2/2025 21:31,36.901.974,27.290.821
5/2/2025 21:31,36.902.016,27.290.842
5/2/2025 21:31,36.902.016,27.290.842
5/2/2025 21:31,36.902.016,27.290.842
5/2/2025 21:31,36.902.184,27.290.918
5/2/2025 21:31,36.902.225,27.290.937
5/2/2025 21:31,36.902.271,27.290.955
5/2/2025 21:31,36.902.309,27.290.977
5/2/2025 21:31,36.902.309,27.290.977
5/2/2025 21:31,36.902.435,27.291.042
5/2/2025 21:31,36.902.477,27.291.067
5/2/2025 21:31,36.902.519,27.291.086
5/2/2025 21:31,36.902.519,27.291.086
5/2/2025 21:31,36.902.519,27.291.086
5/2/2025 21:31,36.902.706,27.291.151
5/2/2025 21:31,36.902.752,27.291.172
5/2/2025 21:31,36.902.802,27.291.187
5/2/2025 21:32,36.902.802,27.291.187
5/2/2025 21:32,36.902.802,27.291.187
5/2/2025 21:32,36.902.985,27.291.285
5/2/2025 21:32,36.903.030,27.291.311
5/2/2025 21:32,36.903.080,27.291.334
5/2/2025 21:32,36.903.080,27.291.334
5/2/2025 21:32,36.903.225,27.291.401
5/2/2025 21:32,36.903.271,27.291.424
5/2/2025 21:32,36.903.324,27.291.449
5/2/2025 21:32,36.903.370,27.291.470
5/2/2025 21:32,36.903.370,27.291.470
5/2/2025 21:32,36.903.526,27.291.534
5/2/2025 21:32,36.903.580,27.291.561
5/2/2025 21:32,36.903.633,27.291.584
5/2/2025 21:32,36.903.687,27.291.603
5/2/2025 21:32,36.903.687,27.291.603
5/2/2025 21:32,36.903.847,27.291.668
5/2/2025 21:32,36.903.915,27.291.672
5/2/2025 21:32,36.903.980,27.291.681
5/2/2025 21:32,36.904.037,27.291.704
5/2/2025 21:32,36.904.037,27.291.704
5/2/2025 21:32,36.904.205,27.291.767
5/2/2025 21:32,36.904.266,27.291.780
5/2/2025 21:32,36.904.324,27.291.800
5/2/2025 21:32,36.904.381,27.291.822
5/2/2025 21:32,36.904.381,27.291.822
5/2/2025 21:32,36.904.552,27.291.887
5/2/2025 21:32,36.904.610,27.291.910
5/2/2025 21:32,36.904.667,27.291.931
5/2/2025 21:32,36.904.724,27.291.952
5/2/2025 21:32,36.904.724,27.291.952
5/2/2025 21:32,36.904.903,27.292.017
5/2/2025 21:32,36.904.957,27.292.049
5/2/2025 21:32,36.905.018,27.292.080
5/2/2025 21:32,36.905.079,27.292.099
5/2/2025 21:32,36.905.079,27.292.099
5/2/2025 21:32,36.905.258,27.292.175
5/2/2025 21:32,36.905.319,27.292.204
5/2/2025 21:32,36.905.376,27.292.231
5/2/2025 21:32,36.905.376,27.292.231
5/2/2025 21:32,36.905.376,27.292.231
5/2/2025 21:32,36.905.632,27.292.313
5/2/2025 21:32,36.905.689,27.292.341
5/2/2025 21:32,36.905.746,27.292.370
5/2/2025 21:32,36.905.815,27.292.389
5/2/2025 21:32,36.905.815,27.292.389
5/2/2025 21:32,36.906.006,27.292.461
5/2/2025 21:32,36.906.071,27.292.488
5/2/2025 21:32,36.906.136,27.292.513
5/2/2025 21:32,36.906.136,27.292.513
5/2/2025 21:33,36.906.326,27.292.597
5/2/2025 21:33,36.906.391,27.292.622
5/2/2025 21:33,36.906.460,27.292.646
5/2/2025 21:33,36.906.525,27.292.675
5/2/2025 21:33,36.906.525,27.292.675
5/2/2025 21:33,36.906.525,27.292.675
5/2/2025 21:33,36.906.788,27.292.795
5/2/2025 21:33,36.906.853,27.292.824
5/2/2025 21:33,36.906.925,27.292.843
5/2/2025 21:33,36.906.925,27.292.843
5/2/2025 21:33,36.907.131,27.292.917
5/2/2025 21:33,36.907.204,27.292.938
5/2/2025 21:33,36.907.272,27.292.961
5/2/2025 21:33,36.907.333,27.292.990
5/2/2025 21:33,36.907.333,27.292.990
5/2/2025 21:33,36.907.539,27.293.081
5/2/2025 21:33,36.907.608,27.293.112
5/2/2025 21:33,36.907.681,27.293.140
5/2/2025 21:33,36.907.757,27.293.163
5/2/2025 21:33,36.907.757,27.293.163
5/2/2025 21:33,36.907.982,27.293.238
5/2/2025 21:33,36.908.058,27.293.259
5/2/2025 21:33,36.908.134,27.293.282
5/2/2025 21:33,36.908.207,27.293.308
5/2/2025 21:33,36.908.207,27.293.308
5/2/2025 21:33,36.908.440,27.293.386
5/2/2025 21:33,36.908.520,27.293.406
5/2/2025 21:33,36.908.596,27.293.430
5/2/2025 21:33,36.908.669,27.293.461
5/2/2025 21:33,36.908.669,27.293.461
5/2/2025 21:33,36.908.897,27.293.537
5/2/2025 21:33,36.908.974,27.293.564
5/2/2025 21:33,36.909.046,27.293.592
5/2/2025 21:33,36.909.122,27.293.623
5/2/2025 21:33,36.909.122,27.293.623
5/2/2025 21:33,36.909.348,27.293.713
5/2/2025 21:33,36.909.424,27.293.745
5/2/2025 21:33,36.909.504,27.293.770
5/2/2025 21:33,36.909.584,27.293.797
5/2/2025 21:33,36.909.584,27.293.797
5/2/2025 21:33,36.909.821,27.293.869
5/2/2025 21:33,36.909.901,27.293.894
5/2/2025 21:33,36.909.973,27.293.932
5/2/2025 21:33,36.909.973,27.293.932
5/2/2025 21:33,36.909.973,27.293.932
5/2/2025 21:33,36.910.282,27.294.058
5/2/2025 21:33,36.910.366,27.294.086
5/2/2025 21:33,36.910.454,27.294.107
5/2/2025 21:33,36.910.454,27.294.107
5/2/2025 21:34,36.910.454,27.294.107
5/2/2025 21:34,36.910.786,27.294.222
5/2/2025 21:34,36.910.866,27.294.256
5/2/2025 21:34,36.910.950,27.294.283
5/2/2025 21:34,36.910.950,27.294.283
5/2/2025 21:34,36.911.217,27.294.352
5/2/2025 21:34,36.911.304,27.294.380
5/2/2025 21:34,36.911.392,27.294.405
5/2/2025 21:34,36.911.476,27.294.434
5/2/2025 21:34,36.911.476,27.294.434
5/2/2025 21:34,36.911.476,27.294.434
5/2/2025 21:34,36.911.819,27.294.550
5/2/2025 21:34,36.911.907,27.294.580
5/2/2025 21:34,36.911.991,27.294.609
5/2/2025 21:34,36.911.991,27.294.609
5/2/2025 21:34,36.912.243,27.294.697
5/2/2025 21:34,36.912.327,27.294.724
5/2/2025 21:34,36.912.415,27.294.743
5/2/2025 21:34,36.912.498,27.294.765
5/2/2025 21:34,36.912.498,27.294.765
5/2/2025 21:34,36.912.758,27.294.838
5/2/2025 21:34,36.912.846,27.294.853
5/2/2025 21:34,36.912.937,27.294.874
5/2/2025 21:34,36.913.021,27.294.901
5/2/2025 21:34,36.913.021,27.294.901
5/2/2025 21:34,36.913.292,27.294.937
5/2/2025 21:34,36.913.387,27.294.947
5/2/2025 21:34,36.913.479,27.294.956
5/2/2025 21:34,36.913.570,27.294.962
5/2/2025 21:34,36.913.570,27.294.962
5/2/2025 21:34,36.913.845,27.294.983
5/2/2025 21:34,36.913.940,27.294.987
5/2/2025 21:34,36.914.032,27.294.992
5/2/2025 21:34,36.914.124,27.294.998
5/2/2025 21:34,36.914.124,27.294.998
5/2/2025 21:34,36.914.402,27.295.017
5/2/2025 21:34,36.914.494,27.295.021
5/2/2025 21:34,36.914.585,27.295.027
5/2/2025 21:34,36.914.677,27.295.029
5/2/2025 21:34,36.914.677,27.295.029
5/2/2025 21:34,36.914.951,27.295.034
5/2/2025 21:34,36.915.039,27.295.031
5/2/2025 21:34,36.915.131,27.295.027
5/2/2025 21:34,36.915.230,27.295.021
5/2/2025 21:34,36.915.230,27.295.021
5/2/2025 21:34,36.915.508,27.295.000
5/2/2025 21:34,36.915.604,27.294.994
5/2/2025 21:34,36.915.691,27.294.977
5/2/2025 21:34,36.915.691,27.294.977
5/2/2025 21:34,36.915.691,27.294.977
5/2/2025 21:35,36.916.054,27.294.939
5/2/2025 21:35,36.916.145,27.294.930
5/2/2025 21:35,36.916.252,27.294.931
5/2/2025 21:35,36.916.252,27.294.931
5/2/2025 21:35,36.916.252,27.294.931
5/2/2025 21:35,36.916.607,27.294.918
5/2/2025 21:35,36.916.702,27.294.895
5/2/2025 21:35,36.916.794,27.294.876
5/2/2025 21:35,36.916.794,27.294.876
5/2/2025 21:35,36.918.037,27.294.630
5/2/2025 21:35,36.918.140,27.294.619
5/2/2025 21:35,36.918.232,27.294.596
5/2/2025 21:35,36.918.324,27.294.575
5/2/2025 21:35,36.918.324,27.294.575
5/2/2025 21:35,36.918.613,27.294.514
5/2/2025 21:35,36.918.709,27.294.498
5/2/2025 21:35,36.918.804,27.294.481
5/2/2025 21:35,36.918.903,27.294.466
5/2/2025 21:35,36.918.903,27.294.466
5/2/2025 21:35,36.919.186,27.294.411
5/2/2025 21:35,36.919.277,27.294.384
5/2/2025 21:35,36.919.373,27.294.365
5/2/2025 21:35,36.919.468,27.294.348
